"";"COD6D";"race";"COD7D";"Municipio";"population";"icsap_n";"it_n";"icsap_prop";"icsap_rate"
"18419";"317043";"Parda";"3170438";"União de Minas (MG)";1976;126;240;0,525;637,651821862348
"18420";"317043";"Preta";"3170438";"União de Minas (MG)";310;49;98;0,5;1580,64516129032
"18421";"317047";"Amarela";"3170479";"Uruana de Minas (MG)";37;0;0;NA;0
"18422";"317047";"Branca";"3170479";"Uruana de Minas (MG)";867;0;0;NA;0
"18423";"317047";"Indígena";"3170479";"Uruana de Minas (MG)";1;0;0;NA;0
"18424";"317047";"NI";"3170479";"Uruana de Minas (MG)";0;19;45;0,422222222222222;Inf
"18425";"317047";"Parda";"3170479";"Uruana de Minas (MG)";2193;2;3;0,666666666666667;9,11992704058368
"18426";"317047";"Preta";"3170479";"Uruana de Minas (MG)";137;0;0;NA;0
"18427";"317050";"Amarela";"3170503";"Urucânia (MG)";248;4;14;0,285714285714286;161,290322580645
"18428";"317050";"Branca";"3170503";"Urucânia (MG)";2348;13;42;0,30952380952381;55,366269165247
"18429";"317050";"Indígena";"3170503";"Urucânia (MG)";3;0;0;NA;0
"18430";"317050";"NI";"3170503";"Urucânia (MG)";0;7;89;0,0786516853932584;Inf
"18431";"317050";"Parda";"3170503";"Urucânia (MG)";5936;47;247;0,190283400809717;79,177897574124
"18432";"317050";"Preta";"3170503";"Urucânia (MG)";1756;10;62;0,161290322580645;56,9476082004556
"18433";"317052";"Amarela";"3170529";"Urucuia (MG)";68;0;0;NA;0
"18434";"317052";"Branca";"3170529";"Urucuia (MG)";2139;0;0;NA;0
"18435";"317052";"Indígena";"3170529";"Urucuia (MG)";0;0;0;NA;NA
"18436";"317052";"NI";"3170529";"Urucuia (MG)";0;9;61;0,147540983606557;Inf
"18437";"317052";"Parda";"3170529";"Urucuia (MG)";10410;81;302;0,268211920529801;77,8097982708934
"18438";"317052";"Preta";"3170529";"Urucuia (MG)";987;2;5;0,4;20,2634245187437
"18439";"317057";"Amarela";"3170578";"Vargem Alegre (MG)";100;0;0;NA;0
"18440";"317057";"Branca";"3170578";"Vargem Alegre (MG)";2258;27;132;0,204545454545455;119,574844995571
"18441";"317057";"Indígena";"3170578";"Vargem Alegre (MG)";0;0;0;NA;NA
"18442";"317057";"NI";"3170578";"Vargem Alegre (MG)";0;4;10;0,4;Inf
"18443";"317057";"Parda";"3170578";"Vargem Alegre (MG)";3549;28;131;0,213740458015267;78,8954635108481
"18444";"317057";"Preta";"3170578";"Vargem Alegre (MG)";554;3;12;0,25;54,1516245487365
"18445";"317060";"Amarela";"3170602";"Vargem Bonita (MG)";3;0;0;NA;0
"18446";"317060";"Branca";"3170602";"Vargem Bonita (MG)";1312;0;16;0;0
"18447";"317060";"Indígena";"3170602";"Vargem Bonita (MG)";0;0;0;NA;NA
"18448";"317060";"NI";"3170602";"Vargem Bonita (MG)";0;16;63;0,253968253968254;Inf
"18449";"317060";"Parda";"3170602";"Vargem Bonita (MG)";823;0;7;0;0
"18450";"317060";"Preta";"3170602";"Vargem Bonita (MG)";25;0;0;NA;0
"18451";"317065";"Amarela";"3170651";"Vargem Grande do Rio Pardo (MG)";10;0;0;NA;0
"18452";"317065";"Branca";"3170651";"Vargem Grande do Rio Pardo (MG)";1803;3;12;0,25;16,6389351081531
"18453";"317065";"Indígena";"3170651";"Vargem Grande do Rio Pardo (MG)";0;0;1;0;NA
"18454";"317065";"NI";"3170651";"Vargem Grande do Rio Pardo (MG)";0;19;81;0,234567901234568;Inf
"18455";"317065";"Parda";"3170651";"Vargem Grande do Rio Pardo (MG)";2789;14;54;0,259259259259259;50,1972032986734
"18456";"317065";"Preta";"3170651";"Vargem Grande do Rio Pardo (MG)";131;0;0;NA;0
"18457";"317070";"Amarela";"3170701";"Varginha (MG)";672;2;12;0,166666666666667;29,7619047619048
"18458";"317070";"Branca";"3170701";"Varginha (MG)";71977;424;3218;0,131758856432567;58,9077066285063
"18459";"317070";"Indígena";"3170701";"Varginha (MG)";69;0;0;NA;0
"18460";"317070";"NI";"3170701";"Varginha (MG)";0;202;1464;0,137978142076503;Inf
"18461";"317070";"Parda";"3170701";"Varginha (MG)";39073;67;521;0,128598848368522;17,147390781358
"18462";"317070";"Preta";"3170701";"Varginha (MG)";11290;70;521;0,134357005758157;62,0017714791851
"18463";"317075";"Amarela";"3170750";"Varjão de Minas (MG)";67;0;0;NA;0
"18464";"317075";"Branca";"3170750";"Varjão de Minas (MG)";2655;7;31;0,225806451612903;26,3653483992467
"18465";"317075";"Indígena";"3170750";"Varjão de Minas (MG)";14;0;0;NA;0
"18466";"317075";"NI";"3170750";"Varjão de Minas (MG)";0;30;164;0,182926829268293;Inf
"18467";"317075";"Parda";"3170750";"Varjão de Minas (MG)";3003;2;22;0,0909090909090909;6,66000666000666
"18468";"317075";"Preta";"3170750";"Varjão de Minas (MG)";315;0;0;NA;0
"18469";"317080";"Amarela";"3170800";"Várzea da Palma (MG)";521;0;2;0;0
"18470";"317080";"Branca";"3170800";"Várzea da Palma (MG)";8444;139;257;0,540856031128405;164,613927048792
"18471";"317080";"Indígena";"3170800";"Várzea da Palma (MG)";7;1;4;0,25;1428,57142857143
"18472";"317080";"NI";"3170800";"Várzea da Palma (MG)";0;562;1094;0,513711151736746;Inf
"18473";"317080";"Parda";"3170800";"Várzea da Palma (MG)";22915;211;679;0,310751104565538;92,079423958106
"18474";"317080";"Preta";"3170800";"Várzea da Palma (MG)";3922;28;50;0,56;71,392146863845
"18475";"317090";"Amarela";"3170909";"Varzelândia (MG)";88;0;1;0;0
"18476";"317090";"Branca";"3170909";"Varzelândia (MG)";5070;5;30;0,166666666666667;9,86193293885602
"18477";"317090";"Indígena";"3170909";"Varzelândia (MG)";10;0;12;0;0
"18478";"317090";"NI";"3170909";"Varzelândia (MG)";0;44;329;0,133738601823708;Inf
"18479";"317090";"Parda";"3170909";"Varzelândia (MG)";12302;373;634;0,588328075709779;303,202731263209
"18480";"317090";"Preta";"3170909";"Varzelândia (MG)";1646;4;11;0,363636363636364;24,3013365735115
"18481";"317100";"Amarela";"3171006";"Vazante (MG)";180;0;0;NA;0
"18482";"317100";"Branca";"3171006";"Vazante (MG)";7931;16;97;0,164948453608247;20,174000756525
"18483";"317100";"Indígena";"3171006";"Vazante (MG)";7;0;0;NA;0
"18484";"317100";"NI";"3171006";"Vazante (MG)";0;168;831;0,202166064981949;Inf
"18485";"317100";"Parda";"3171006";"Vazante (MG)";10147;4;25;0,16;3,94205183798167
"18486";"317100";"Preta";"3171006";"Vazante (MG)";1458;0;4;0;0
"18487";"317103";"Amarela";"3171030";"Verdelândia (MG)";191;0;0;NA;0
"18488";"317103";"Branca";"3171030";"Verdelândia (MG)";1475;2;9;0,222222222222222;13,5593220338983
"18489";"317103";"Indígena";"3171030";"Verdelândia (MG)";1;0;0;NA;0
"18490";"317103";"NI";"3171030";"Verdelândia (MG)";0;8;52;0,153846153846154;Inf
"18491";"317103";"Parda";"3171030";"Verdelândia (MG)";4597;25;204;0,122549019607843;54,3832934522515
"18492";"317103";"Preta";"3171030";"Verdelândia (MG)";2082;8;27;0,296296296296296;38,4245917387128
"18493";"317107";"Amarela";"3171071";"Veredinha (MG)";107;0;0;NA;0
"18494";"317107";"Branca";"3171071";"Veredinha (MG)";1510;37;70;0,528571428571429;245,033112582781
"18495";"317107";"Indígena";"3171071";"Veredinha (MG)";2;1;3;0,333333333333333;5000
"18496";"317107";"NI";"3171071";"Veredinha (MG)";0;2;48;0,0416666666666667;Inf
"18497";"317107";"Parda";"3171071";"Veredinha (MG)";3761;109;202;0,53960396039604;289,816538154746
"18498";"317107";"Preta";"3171071";"Veredinha (MG)";169;3;5;0,6;177,514792899408
"18499";"317110";"Amarela";"3171105";"Veríssimo (MG)";22;0;0;NA;0
"18500";"317110";"Branca";"3171105";"Veríssimo (MG)";2242;3;32;0,09375;13,3809099018733
"18501";"317110";"Indígena";"3171105";"Veríssimo (MG)";0;0;0;NA;NA
"18502";"317110";"NI";"3171105";"Veríssimo (MG)";0;16;80;0,2;Inf
"18503";"317110";"Parda";"3171105";"Veríssimo (MG)";879;0;5;0;0
"18504";"317110";"Preta";"3171105";"Veríssimo (MG)";340;0;3;0;0
"18505";"317115";"Amarela";"3171154";"Vermelho Novo (MG)";14;0;0;NA;0
"18506";"317115";"Branca";"3171154";"Vermelho Novo (MG)";1636;28;94;0,297872340425532;171,149144254279
"18507";"317115";"Indígena";"3171154";"Vermelho Novo (MG)";0;0;0;NA;NA
"18508";"317115";"NI";"3171154";"Vermelho Novo (MG)";0;12;24;0,5;Inf
"18509";"317115";"Parda";"3171154";"Vermelho Novo (MG)";2870;12;48;0,25;41,8118466898955
"18510";"317115";"Preta";"3171154";"Vermelho Novo (MG)";169;4;8;0,5;236,686390532544
"18511";"317120";"Amarela";"3171204";"Vespasiano (MG)";2115;4;14;0,285714285714286;18,9125295508274
"18512";"317120";"Branca";"3171204";"Vespasiano (MG)";29469;118;423;0,278959810874705;40,0420781159863
"18513";"317120";"Indígena";"3171204";"Vespasiano (MG)";101;1;6;0,166666666666667;99,009900990099
"18514";"317120";"NI";"3171204";"Vespasiano (MG)";0;200;1374;0,145560407569141;Inf
"18515";"317120";"Parda";"3171204";"Vespasiano (MG)";58459;605;2609;0,231889612878498;103,491335808002
"18516";"317120";"Preta";"3171204";"Vespasiano (MG)";14383;24;184;0,130434782608696;16,6863658485712
"18517";"317130";"Amarela";"3171303";"Viçosa (MG)";583;0;4;0;0
"18518";"317130";"Branca";"3171303";"Viçosa (MG)";33613;275;1428;0,192577030812325;81,8135840299884
"18519";"317130";"Indígena";"3171303";"Viçosa (MG)";99;0;0;NA;0
"18520";"317130";"NI";"3171303";"Viçosa (MG)";1;355;1511;0,234943745863666;3550000
"18521";"317130";"Parda";"3171303";"Viçosa (MG)";27288;97;569;0,170474516695958;35,5467604807974
"18522";"317130";"Preta";"3171303";"Viçosa (MG)";10636;56;292;0,191780821917808;52,6513726965024
"18523";"317140";"Amarela";"3171402";"Vieiras (MG)";18;1;6;0,166666666666667;555,555555555556
"18524";"317140";"Branca";"3171402";"Vieiras (MG)";2090;45;126;0,357142857142857;215,311004784689
"18525";"317140";"Indígena";"3171402";"Vieiras (MG)";0;0;0;NA;NA
"18526";"317140";"NI";"3171402";"Vieiras (MG)";0;12;20;0,6;Inf
"18527";"317140";"Parda";"3171402";"Vieiras (MG)";1391;19;57;0,333333333333333;136,592379583034
"18528";"317140";"Preta";"3171402";"Vieiras (MG)";232;3;20;0,15;129,310344827586
"18529";"317150";"Amarela";"3171501";"Mathias Lobato (MG)";63;0;0;NA;0
"18530";"317150";"Branca";"3171501";"Mathias Lobato (MG)";482;5;20;0,25;103,734439834025
"18531";"317150";"Indígena";"3171501";"Mathias Lobato (MG)";0;0;0;NA;NA
"18532";"317150";"NI";"3171501";"Mathias Lobato (MG)";0;14;27;0,518518518518518;Inf
"18533";"317150";"Parda";"3171501";"Mathias Lobato (MG)";2337;20;75;0,266666666666667;85,5798031664527
"18534";"317150";"Preta";"3171501";"Mathias Lobato (MG)";488;1;10;0,1;20,4918032786885
"18535";"317160";"Amarela";"3171600";"Virgem da Lapa (MG)";117;1;2;0,5;85,4700854700855
"18536";"317160";"Branca";"3171600";"Virgem da Lapa (MG)";2199;11;42;0,261904761904762;50,0227376080036
"18537";"317160";"Indígena";"3171600";"Virgem da Lapa (MG)";2;1;2;0,5;5000
"18538";"317160";"NI";"3171600";"Virgem da Lapa (MG)";0;280;616;0,454545454545455;Inf
"18539";"317160";"Parda";"3171600";"Virgem da Lapa (MG)";9639;15;107;0,14018691588785;15,5617802676626
"18540";"317160";"Preta";"3171600";"Virgem da Lapa (MG)";1662;4;27;0,148148148148148;24,0673886883273
"18541";"317170";"Amarela";"3171709";"Virgínia (MG)";16;0;1;0;0
"18542";"317170";"Branca";"3171709";"Virgínia (MG)";7299;176;535;0,328971962616822;241,128921770106
"18543";"317170";"Indígena";"3171709";"Virgínia (MG)";0;0;0;NA;NA
"18544";"317170";"NI";"3171709";"Virgínia (MG)";0;1;8;0,125;Inf
"18545";"317170";"Parda";"3171709";"Virgínia (MG)";1093;1;3;0,333333333333333;9,14913083257091
"18546";"317170";"Preta";"3171709";"Virgínia (MG)";215;6;15;0,4;279,069767441861
"18547";"317180";"Amarela";"3171808";"Virginópolis (MG)";78;0;0;NA;0
"18548";"317180";"Branca";"3171808";"Virginópolis (MG)";3415;83;149;0,557046979865772;243,045387994143
"18549";"317180";"Indígena";"3171808";"Virginópolis (MG)";4;0;0;NA;0
"18550";"317180";"NI";"3171808";"Virginópolis (MG)";0;10;25;0,4;Inf
"18551";"317180";"Parda";"3171808";"Virginópolis (MG)";6397;120;247;0,48582995951417;187,587931843051
"18552";"317180";"Preta";"3171808";"Virginópolis (MG)";678;2;7;0,285714285714286;29,4985250737463
"18553";"317190";"Amarela";"3171907";"Virgolândia (MG)";22;0;0;NA;0
"18554";"317190";"Branca";"3171907";"Virgolândia (MG)";1526;5;35;0,142857142857143;32,7653997378768
"18555";"317190";"Indígena";"3171907";"Virgolândia (MG)";0;0;0;NA;NA
"18556";"317190";"NI";"3171907";"Virgolândia (MG)";0;0;8;0;NA
"18557";"317190";"Parda";"3171907";"Virgolândia (MG)";3779;8;108;0,0740740740740741;21,169621593014
"18558";"317190";"Preta";"3171907";"Virgolândia (MG)";331;1;7;0,142857142857143;30,2114803625378
"18559";"317200";"Amarela";"3172004";"Visconde do Rio Branco (MG)";396;0;0;NA;0
"18560";"317200";"Branca";"3172004";"Visconde do Rio Branco (MG)";17670;270;1016;0,265748031496063;152,801358234295
"18561";"317200";"Indígena";"3172004";"Visconde do Rio Branco (MG)";19;0;0;NA;0
"18562";"317200";"NI";"3172004";"Visconde do Rio Branco (MG)";0;612;1219;0,502050861361772;Inf
"18563";"317200";"Parda";"3172004";"Visconde do Rio Branco (MG)";15492;191;694;0,27521613832853;123,289439710818
"18564";"317200";"Preta";"3172004";"Visconde do Rio Branco (MG)";4365;28;109;0,256880733944954;64,1466208476518
"18565";"317210";"Amarela";"3172103";"Volta Grande (MG)";32;0;0;NA;0
"18566";"317210";"Branca";"3172103";"Volta Grande (MG)";1819;40;109;0,36697247706422;219,901044529961
"18567";"317210";"Indígena";"3172103";"Volta Grande (MG)";1;0;0;NA;0
"18568";"317210";"NI";"3172103";"Volta Grande (MG)";0;2;16;0,125;Inf
"18569";"317210";"Parda";"3172103";"Volta Grande (MG)";1650;35;84;0,416666666666667;212,121212121212
"18570";"317210";"Preta";"3172103";"Volta Grande (MG)";1568;49;102;0,480392156862745;312,5
"18571";"317220";"Amarela";"3172202";"Wenceslau Braz (MG)";2;0;0;NA;0
"18572";"317220";"Branca";"3172202";"Wenceslau Braz (MG)";1947;32;115;0,278260869565217;164,355418592707
"18573";"317220";"Indígena";"3172202";"Wenceslau Braz (MG)";0;0;0;NA;NA
"18574";"317220";"NI";"3172202";"Wenceslau Braz (MG)";0;3;22;0,136363636363636;Inf
"18575";"317220";"Parda";"3172202";"Wenceslau Braz (MG)";540;0;3;0;0
"18576";"317220";"Preta";"3172202";"Wenceslau Braz (MG)";64;1;2;0,5;156,25
"18577";"320010";"Amarela";"3200102";"Afonso Cláudio (ES)";192;0;0;NA;0
"18578";"320010";"Branca";"3200102";"Afonso Cláudio (ES)";16887;229;999;0,229229229229229;135,607271865932
"18579";"320010";"Indígena";"3200102";"Afonso Cláudio (ES)";40;0;0;NA;0
"18580";"320010";"NI";"3200102";"Afonso Cláudio (ES)";0;69;574;0,120209059233449;Inf
"18581";"320010";"Parda";"3200102";"Afonso Cláudio (ES)";12277;143;576;0,248263888888889;116,477966930032
"18582";"320010";"Preta";"3200102";"Afonso Cláudio (ES)";1695;69;244;0,282786885245902;407,079646017699
"18583";"320013";"Amarela";"3200136";"Águia Branca (ES)";20;0;0;NA;0
"18584";"320013";"Branca";"3200136";"Águia Branca (ES)";3562;11;47;0,234042553191489;30,8815272318922
"18585";"320013";"Indígena";"3200136";"Águia Branca (ES)";0;0;0;NA;NA
"18586";"320013";"NI";"3200136";"Águia Branca (ES)";0;6;57;0,105263157894737;Inf
"18587";"320013";"Parda";"3200136";"Águia Branca (ES)";5483;24;98;0,244897959183673;43,7716578515411
"18588";"320013";"Preta";"3200136";"Águia Branca (ES)";454;2;11;0,181818181818182;44,0528634361233
"18589";"320016";"Amarela";"3200169";"Água Doce do Norte (ES)";103;0;0;NA;0
"18590";"320016";"Branca";"3200169";"Água Doce do Norte (ES)";3546;16;36;0,444444444444444;45,1212633953751
"18591";"320016";"Indígena";"3200169";"Água Doce do Norte (ES)";7;0;0;NA;0
"18592";"320016";"NI";"3200169";"Água Doce do Norte (ES)";0;6;59;0,101694915254237;Inf
"18593";"320016";"Parda";"3200169";"Água Doce do Norte (ES)";7540;22;90;0,244444444444444;29,1777188328912
"18594";"320016";"Preta";"3200169";"Água Doce do Norte (ES)";575;5;9;0,555555555555556;86,9565217391304
"18595";"320020";"Amarela";"3200201";"Alegre (ES)";161;0;0;NA;0
"18596";"320020";"Branca";"3200201";"Alegre (ES)";15741;517;1789;0,288988261598658;328,441649196366
"18597";"320020";"Indígena";"3200201";"Alegre (ES)";55;0;0;NA;0
"18598";"320020";"NI";"3200201";"Alegre (ES)";0;14;192;0,0729166666666667;Inf
"18599";"320020";"Parda";"3200201";"Alegre (ES)";11655;25;137;0,182481751824818;21,4500214500214
"18600";"320020";"Preta";"3200201";"Alegre (ES)";3156;224;572;0,391608391608392;709,759188846641
"18601";"320030";"Amarela";"3200300";"Alfredo Chaves (ES)";41;0;0;NA;0
"18602";"320030";"Branca";"3200300";"Alfredo Chaves (ES)";9417;26;131;0,198473282442748;27,6096421365615
"18603";"320030";"Indígena";"3200300";"Alfredo Chaves (ES)";20;0;1;0;0
"18604";"320030";"NI";"3200300";"Alfredo Chaves (ES)";0;30;171;0,175438596491228;Inf
"18605";"320030";"Parda";"3200300";"Alfredo Chaves (ES)";3993;11;84;0,130952380952381;27,5482093663912
"18606";"320030";"Preta";"3200300";"Alfredo Chaves (ES)";484;0;3;0;0
"18607";"320035";"Amarela";"3200359";"Alto Rio Novo (ES)";37;0;0;NA;0
"18608";"320035";"Branca";"3200359";"Alto Rio Novo (ES)";2523;18;78;0,230769230769231;71,3436385255648
"18609";"320035";"Indígena";"3200359";"Alto Rio Novo (ES)";0;0;0;NA;NA
"18610";"320035";"NI";"3200359";"Alto Rio Novo (ES)";0;5;57;0,087719298245614;Inf
"18611";"320035";"Parda";"3200359";"Alto Rio Novo (ES)";4349;32;115;0,278260869565217;73,5801333639917
"18612";"320035";"Preta";"3200359";"Alto Rio Novo (ES)";408;0;5;0;0
"18613";"320040";"Amarela";"3200409";"Anchieta (ES)";168;0;0;NA;0
"18614";"320040";"Branca";"3200409";"Anchieta (ES)";10110;4;77;0,051948051948052;3,95647873392681
"18615";"320040";"Indígena";"3200409";"Anchieta (ES)";120;0;0;NA;0
"18616";"320040";"NI";"3200409";"Anchieta (ES)";0;247;949;0,26027397260274;Inf
"18617";"320040";"Parda";"3200409";"Anchieta (ES)";11896;6;187;0,0320855614973262;5,04371217215871
"18618";"320040";"Preta";"3200409";"Anchieta (ES)";1608;1;8;0,125;6,21890547263682
"18619";"320050";"Amarela";"3200508";"Apiacá (ES)";54;0;0;NA;0
"18620";"320050";"Branca";"3200508";"Apiacá (ES)";3684;77;167;0,461077844311377;209,011943539631
"18621";"320050";"Indígena";"3200508";"Apiacá (ES)";2;0;0;NA;0
"18622";"320050";"NI";"3200508";"Apiacá (ES)";0;19;72;0,263888888888889;Inf
"18623";"320050";"Parda";"3200508";"Apiacá (ES)";2541;73;133;0,548872180451128;287,288469106651
"18624";"320050";"Preta";"3200508";"Apiacá (ES)";1231;42;69;0,608695652173913;341,186027619821
"18625";"320060";"Amarela";"3200607";"Aracruz (ES)";437;2;9;0,222222222222222;45,766590389016
"18626";"320060";"Branca";"3200607";"Aracruz (ES)";28750;88;479;0,183716075156576;30,6086956521739
"18627";"320060";"Indígena";"3200607";"Aracruz (ES)";3040;0;3;0;0
"18628";"320060";"NI";"3200607";"Aracruz (ES)";0;521;2665;0,195497185741088;Inf
"18629";"320060";"Parda";"3200607";"Aracruz (ES)";44535;46;259;0,177606177606178;10,3289547546873
"18630";"320060";"Preta";"3200607";"Aracruz (ES)";5070;10;82;0,121951219512195;19,723865877712
"18631";"320070";"Amarela";"3200706";"Atílio Vivácqua (ES)";115;1;2;0,5;86,9565217391304
"18632";"320070";"Branca";"3200706";"Atílio Vivácqua (ES)";4355;102;323;0,315789473684211;234,213547646383
"18633";"320070";"Indígena";"3200706";"Atílio Vivácqua (ES)";3;0;0;NA;0
"18634";"320070";"NI";"3200706";"Atílio Vivácqua (ES)";0;16;122;0,131147540983607;Inf
"18635";"320070";"Parda";"3200706";"Atílio Vivácqua (ES)";4316;18;123;0,146341463414634;41,7052826691381
"18636";"320070";"Preta";"3200706";"Atílio Vivácqua (ES)";1061;7;27;0,259259259259259;65,9754948162111
"18637";"320080";"Amarela";"3200805";"Baixo Guandu (ES)";107;0;0;NA;0
"18638";"320080";"Branca";"3200805";"Baixo Guandu (ES)";11827;87;256;0,33984375;73,5604971674981
"18639";"320080";"Indígena";"3200805";"Baixo Guandu (ES)";25;0;0;NA;0
"18640";"320080";"NI";"3200805";"Baixo Guandu (ES)";4;34;203;0,167487684729064;85000
"18641";"320080";"Parda";"3200805";"Baixo Guandu (ES)";15148;433;1163;0,372312983662941;285,846316345392
"18642";"320080";"Preta";"3200805";"Baixo Guandu (ES)";1970;17;47;0,361702127659574;86,2944162436548
"18643";"320090";"Amarela";"3200904";"Barra de São Francisco (ES)";152;0;0;NA;0
"18644";"320090";"Branca";"3200904";"Barra de São Francisco (ES)";13105;45;167;0,269461077844311;34,3380389164441
"18645";"320090";"Indígena";"3200904";"Barra de São Francisco (ES)";19;0;0;NA;0
"18646";"320090";"NI";"3200904";"Barra de São Francisco (ES)";0;21;202;0,103960396039604;Inf
"18647";"320090";"Parda";"3200904";"Barra de São Francisco (ES)";25068;150;629;0,238473767885533;59,8372426998564
"18648";"320090";"Preta";"3200904";"Barra de São Francisco (ES)";2305;15;35;0,428571428571429;65,0759219088937
"18649";"320100";"Amarela";"3201001";"Boa Esperança (ES)";75;0;0;NA;0
"18650";"320100";"Branca";"3201001";"Boa Esperança (ES)";4522;30;72;0,416666666666667;66,3423264042459
"18651";"320100";"Indígena";"3201001";"Boa Esperança (ES)";14;0;0;NA;0
"18652";"320100";"NI";"3201001";"Boa Esperança (ES)";0;7;87;0,0804597701149425;Inf
"18653";"320100";"Parda";"3201001";"Boa Esperança (ES)";8668;416;1053;0,395061728395062;479,926165205353
"18654";"320100";"Preta";"3201001";"Boa Esperança (ES)";920;3;14;0,214285714285714;32,6086956521739
"18655";"320110";"Amarela";"3201100";"Bom Jesus do Norte (ES)";68;0;0;NA;0
"18656";"320110";"Branca";"3201100";"Bom Jesus do Norte (ES)";4728;57;175;0,325714285714286;120,558375634518
"18657";"320110";"Indígena";"3201100";"Bom Jesus do Norte (ES)";9;0;0;NA;0
"18658";"320110";"NI";"3201100";"Bom Jesus do Norte (ES)";0;35;110;0,318181818181818;Inf
"18659";"320110";"Parda";"3201100";"Bom Jesus do Norte (ES)";3270;35;109;0,321100917431193;107,033639143731
"18660";"320110";"Preta";"3201100";"Bom Jesus do Norte (ES)";1401;26;50;0,52;185,581727337616
"18661";"320115";"Amarela";"3201159";"Brejetuba (ES)";149;0;1;0;0
"18662";"320115";"Branca";"3201159";"Brejetuba (ES)";5274;23;106;0,216981132075472;43,610163064088
"18663";"320115";"Indígena";"3201159";"Brejetuba (ES)";32;0;0;NA;0
"18664";"320115";"NI";"3201159";"Brejetuba (ES)";0;9;105;0,0857142857142857;Inf
"18665";"320115";"Parda";"3201159";"Brejetuba (ES)";5902;35;136;0,257352941176471;59,3019315486276
"18666";"320115";"Preta";"3201159";"Brejetuba (ES)";558;7;31;0,225806451612903;125,448028673835
"18667";"320120";"Amarela";"3201209";"Cachoeiro de Itapemirim (ES)";1013;2;29;0,0689655172413793;19,7433366238894
"18668";"320120";"Branca";"3201209";"Cachoeiro de Itapemirim (ES)";90698;568;3002;0,189207195203198;62,6254162164546
"18669";"320120";"Indígena";"3201209";"Cachoeiro de Itapemirim (ES)";176;0;7;0;0
"18670";"320120";"NI";"3201209";"Cachoeiro de Itapemirim (ES)";6;670;3079;0,217603117895421;1116666,66666667
"18671";"320120";"Parda";"3201209";"Cachoeiro de Itapemirim (ES)";78182;534;2657;0,200978547233722;68,3021667391471
"18672";"320120";"Preta";"3201209";"Cachoeiro de Itapemirim (ES)";19814;127;673;0,188707280832095;64,0960936711416
"18673";"320130";"Amarela";"3201308";"Cariacica (ES)";2300;1;4;0,25;4,34782608695652
"18674";"320130";"Branca";"3201308";"Cariacica (ES)";113614;230;1702;0,135135135135135;20,2439840160544
"18675";"320130";"Indígena";"3201308";"Cariacica (ES)";596;0;8;0;0
"18676";"320130";"NI";"3201308";"Cariacica (ES)";0;1093;5910;0,184940778341794;Inf
"18677";"320130";"Parda";"3201308";"Cariacica (ES)";198879;620;4289;0,144555840522266;31,1747343862348
"18678";"320130";"Preta";"3201308";"Cariacica (ES)";33349;50;323;0,154798761609907;14,9929533119434
"18679";"320140";"Amarela";"3201407";"Castelo (ES)";99;6;13;0,461538461538462;606,060606060606
"18680";"320140";"Branca";"3201407";"Castelo (ES)";21903;435;1318;0,330045523520486;198,602931105328
"18681";"320140";"Indígena";"3201407";"Castelo (ES)";40;0;0;NA;0
"18682";"320140";"NI";"3201407";"Castelo (ES)";0;235;740;0,317567567567568;Inf
"18683";"320140";"Parda";"3201407";"Castelo (ES)";10366;105;402;0,261194029850746;101,292687632645
"18684";"320140";"Preta";"3201407";"Castelo (ES)";2339;75;207;0,36231884057971;320,649850363403
"18685";"320150";"Amarela";"3201506";"Colatina (ES)";342;4;12;0,333333333333333;116,959064327485
"18686";"320150";"Branca";"3201506";"Colatina (ES)";52245;403;1554;0,259330759330759;77,1365680926404
"18687";"320150";"Indígena";"3201506";"Colatina (ES)";70;1;1;1;142,857142857143
"18688";"320150";"NI";"3201506";"Colatina (ES)";0;262;1416;0,185028248587571;Inf
"18689";"320150";"Parda";"3201506";"Colatina (ES)";53133;235;1088;0,215992647058824;44,2286338057328
"18690";"320150";"Preta";"3201506";"Colatina (ES)";5998;61;269;0,226765799256506;101,700566855619
"18691";"320160";"Amarela";"3201605";"Conceição da Barra (ES)";263;0;0;NA;0
"18692";"320160";"Branca";"3201605";"Conceição da Barra (ES)";6674;5;47;0,106382978723404;7,49175906502847
"18693";"320160";"Indígena";"3201605";"Conceição da Barra (ES)";63;0;1;0;0
"18694";"320160";"NI";"3201605";"Conceição da Barra (ES)";0;21;208;0,100961538461538;Inf
"18695";"320160";"Parda";"3201605";"Conceição da Barra (ES)";16890;307;1223;0,25102207686018;181,764357608052
"18696";"320160";"Preta";"3201605";"Conceição da Barra (ES)";4559;5;39;0,128205128205128;10,9673173941654
"18697";"320170";"Amarela";"3201704";"Conceição do Castelo (ES)";80;0;0;NA;0
"18698";"320170";"Branca";"3201704";"Conceição do Castelo (ES)";6180;87;278;0,31294964028777;140,776699029126
"18699";"320170";"Indígena";"3201704";"Conceição do Castelo (ES)";8;0;0;NA;0
"18700";"320170";"NI";"3201704";"Conceição do Castelo (ES)";0;7;127;0,0551181102362205;Inf
"18701";"320170";"Parda";"3201704";"Conceição do Castelo (ES)";4394;44;148;0,297297297297297;100,136549840692
"18702";"320170";"Preta";"3201704";"Conceição do Castelo (ES)";1019;24;60;0,4;235,525024533857
"18703";"320180";"Amarela";"3201803";"Divino de São Lourenço (ES)";22;0;0;NA;0
